"","achievement_count","athlete_count","average_cadence","average_heartrate","average_speed","average_temp","comment_count","distance","elapsed_time","elev_high","elev_low","id","kudos_count","max_heartrate","max_speed","moving_time","name","pr_count","sport_type","start_date","suffer_score","total_elevation_gain"
"374",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5665908934,2,NA,0,10800,"Lunch Activity","0","RockClimbing","2021-07-18T16:30:00Z",NA,0
"375",1,1,NA,"138.9",20.4696,"29",1,4.8842,1341,412,390.8,5643931209,6,"174",32.4,859,"First carrots!","0","Ride","2021-07-17T20:30:28Z","6",25
"376",1,1,NA,"114",19.0224,"28",0,4.7606,901,409.2,389.6,5643510773,0,"153",28.08,901,"Afternoon Ride","0","Ride","2021-07-17T19:22:49Z","3",25
"377",0,1,"81.4","173.5",10.7028,"28",0,8.798,2960,380.6,353.4,5637728995,4,"192",21.96,2959,"Lunch Run","0","Run","2021-07-16T17:16:29Z","103",62
"378",0,1,NA,NA,0,NA,0,0,9000,NA,NA,5637113249,0,NA,0,9000,"Evening Activity","0","RockClimbing","2021-07-16T00:00:00Z",NA,0
"379",0,1,NA,"83.9",0,"27",0,0,4127,NA,NA,5629140289,0,"141",0,4127,"MWC Yoga","0","Yoga","2021-07-14T23:37:44Z","6",0
"380",1,3,NA,"114.1",18.9252,"26",0,7.5223,1519,304.6,292.6,5624194140,2,"137",30.6,1431,"Night Ride","0","Ride","2021-07-14T02:20:05Z","4",14
"381",1,1,NA,"136.2",20.3256,"29",0,8.4858,1523,324,300.2,5623609287,1,"162",32.04,1503,"Evening Ride","0","Ride","2021-07-13T23:26:47Z","9",24
"382",0,1,NA,NA,0,NA,0,0,9000,NA,NA,5613802700,0,NA,0,9000,"MWC Night","0","RockClimbing","2021-07-11T23:00:00Z",NA,0
"383",0,2,"78.9","158.3",9.2196,"27",0,9.3415,3898,277.6,259.8,5607575696,4,"187",18,3647,"Afternoon Run","0","Run","2021-07-10T21:25:13Z","64",41
"384",0,1,NA,NA,0,NA,0,0,5400,NA,NA,5607938734,0,NA,0,5400,"Morning Activity","0","RockClimbing","2021-07-10T12:00:00Z",NA,0
"385",0,1,"22.8","86.5",3.4632,"28",0,4.2326,6246,260.2,256.9,5602080911,0,"110",12.96,4400,"Afternoon Kayak","0","Kayaking","2021-07-09T22:25:17Z","7",2.3
"386",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5602445879,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-07-09T00:00:00Z",NA,0
"387",4,1,NA,"128.4",21.1032,"24",0,9.5966,2954,287.4,262.8,5597006773,0,"157",29.88,1637,"First harvest of the season","2","Ride","2021-07-08T21:09:37Z","6",52
"388",0,1,"58.2","94.1",5.022,"25",0,3.8907,2954,283.2,268.6,5592588021,2,"124",10.8,2790,"Evening Walk","0","Walk","2021-07-08T01:07:41Z","5",48
"389",0,1,NA,"71.6",0,"30",0,0,3772,NA,NA,5592376150,0,"103",0,3772,"MWC Yoga","0","Yoga","2021-07-07T23:34:24Z","4",0
"390",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5602446957,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-07-07T00:00:00Z",NA,0
"391",0,1,NA,"123.5",18.8748,"32",0,4.7767,911,296,275,5586511791,0,"151",30.96,911,"Afternoon Ride","0","Ride","2021-07-06T21:39:44Z","3",22
"392",0,1,NA,"103.2",13.9212,"31",0,4.9344,1276,285.2,266.2,5581668764,1,"129",25.2,1276,"Evening Ride","0","Ride","2021-07-05T23:06:07Z","2",22
"393",1,1,NA,"111.5",13.7556,"33",0,4.7874,1253,284.2,262.4,5581354398,1,"176",23.04,1253,"Afternoon Ride","1","Ride","2021-07-05T21:49:39Z","3",30
"394",0,1,"62.1","99.3",5.7096,"33",0,2.3122,1458,323,299.2,5580152996,0,"118",10.08,1458,"Lunch Walk","0","Walk","2021-07-05T17:38:19Z","3",25
"395",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5586305309,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-07-02T00:15:00Z",NA,0
"396",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5555801400,1,NA,0,3600,"MWC Yoga","0","Yoga","2021-06-30T23:30:56Z",NA,0
"397",0,1,NA,NA,20.0772,NA,0,7.6018,1382,265.3,258.6,5551016846,0,NA,29.16,1363,"Night Ride","0","Ride","2021-06-30T02:37:05Z",NA,9.6
"398",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5551073636,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-06-30T00:30:00Z",NA,0
"399",0,2,NA,NA,18.3672,NA,0,7.2602,1454,265.3,258.4,5550623722,0,NA,27.36,1423,"Evening Ride","0","Ride","2021-06-29T23:56:35Z",NA,11.7
"400",20,1,NA,NA,21.5928,NA,0,32.3132,5658,286.2,258.7,5545356514,3,NA,37.08,5387,"Afternoon Ride","14","Ride","2021-06-28T22:28:38Z",NA,200
"401",4,1,NA,NA,11.7396,NA,1,4.5224,1399,278.5,259.6,5539959304,4,NA,24.12,1387,"Afternoon Run","2","Run","2021-06-27T19:23:39Z",NA,25.8
"402",5,1,NA,NA,12.3696,NA,0,4.6009,1345,276.7,259.6,5539756503,1,NA,19.8,1339,"Afternoon Run","5","Run","2021-06-27T18:35:51Z",NA,21.4
"403",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5539531157,1,NA,0,10800,"Ad Rock MKE","0","RockClimbing","2021-06-26T16:00:00Z",NA,0
"404",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5519500446,0,NA,0,3600,"MWC Yoga","0","Yoga","2021-06-23T23:30:00Z",NA,0
"405",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5517900046,1,NA,0,10800,"Afternoon Activity","0","RockClimbing","2021-06-22T22:00:00Z",NA,0
"406",5,1,NA,NA,22.3668,NA,0,4.765,767,278.7,259,5508313673,1,NA,34.92,767,"Evening Ride","3","Ride","2021-06-21T23:11:30Z",NA,26.5
"407",2,1,NA,NA,21.168,NA,0,5.0682,898,277.3,259,5508124926,0,NA,31.32,862,"Afternoon Ride","0","Ride","2021-06-21T22:08:52Z",NA,31.7
"408",3,2,NA,NA,10.332,NA,0,8.3942,4073,277.9,258.1,5492439365,1,NA,26.28,2925,"Afternoon Run","0","Run","2021-06-18T22:43:37Z",NA,45.5
"409",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5490304103,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-06-18T00:15:00Z",NA,0
"410",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5482876917,0,NA,0,3600,"MWC Yoga","0","Yoga","2021-06-16T23:30:00Z",NA,0
"411",1,1,NA,NA,21.114,NA,0,4.6917,800,278.6,259,5482412144,0,NA,34.92,800,"Afternoon Ride","0","Ride","2021-06-16T22:25:33Z",NA,26.6
"412",3,1,NA,NA,20.0628,NA,0,5.0549,912,277.3,259,5482321785,0,NA,32.4,907,"Afternoon Ride","1","Ride","2021-06-16T21:55:54Z",NA,31.7
"413",0,1,NA,NA,0,NA,0,0,8100,NA,NA,5477570874,2,NA,0,8100,"Evening Activity","0","RockClimbing","2021-06-16T00:20:00Z",NA,0
"414",18,1,NA,NA,20.7252,NA,0,24.6357,4517,281.2,258.6,5471013684,2,NA,37.44,4279,"Afternoon Ride","4","Ride","2021-06-14T21:52:07Z",NA,131.1
"415",5,1,NA,NA,20.952,NA,0,4.7724,841,278.7,259,5469036609,0,NA,33.84,820,"Lunch Ride","1","Ride","2021-06-14T16:04:50Z",NA,26.5
"416",3,1,NA,NA,21.2148,NA,0,5.056,858,277.3,259,5468921770,1,NA,31.68,858,"Morning Ride","0","Ride","2021-06-14T15:40:59Z",NA,31.7
"417",2,1,NA,NA,19.2744,NA,0,5.429,1094,277.3,259,5454228420,4,NA,31.68,1014,"Garden is coming along ","2","Ride","2021-06-12T00:46:04Z",NA,30.6
"418",5,1,NA,NA,20.862,NA,0,5.0594,946,277.3,259,5453995907,0,NA,34.2,873,"Evening Ride","4","Ride","2021-06-11T23:19:03Z",NA,31.7
"419",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5466312606,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-06-11T00:30:00Z",NA,0
"420",0,1,NA,NA,11.7,NA,1,7.3705,2429,4.4,0.6,5428585337,3,NA,18.72,2268,"Next level humidity ","0","Run","2021-06-07T10:46:33Z",NA,3.7
"421",1,1,NA,NA,19.566,NA,0,5.4835,1107,287.1,259,5414200651,0,NA,33.84,1009,"Afternoon Ride","1","Ride","2021-06-04T22:12:53Z",NA,42.4
"422",0,1,NA,NA,19.3392,NA,0,4.9529,955,277.3,259,5413928441,0,NA,31.32,922,"Afternoon Ride","0","Ride","2021-06-04T20:43:10Z",NA,31.7
"423",0,2,NA,NA,11.2896,NA,0,7.6247,3543,267.9,258.3,5363924349,2,NA,33.48,2431,"Afternoon Run","0","Run","2021-05-26T22:32:43Z",NA,12.9
"424",0,3,NA,NA,19.4832,NA,0,7.5717,1437,265.3,258.4,5358988587,1,NA,36.72,1399,"Night Ride","0","Ride","2021-05-26T02:47:29Z",NA,9.7
"425",0,2,NA,NA,21.0456,NA,0,7.425,1382,265.3,258.4,5358483452,0,NA,34.56,1270,"Evening Ride","0","Ride","2021-05-25T23:50:52Z",NA,11.9
"426",2,1,NA,NA,20.646,NA,0,5.7067,1027,277.3,259,5346554349,0,NA,32.4,995,"Lunch Ride","1","Ride","2021-05-23T17:31:57Z",NA,31.2
"427",1,1,NA,NA,20.916,NA,0,5.0664,876,277.3,259,5346379178,0,NA,30.6,872,"Lunch Ride","0","Ride","2021-05-23T17:02:10Z",NA,31.7
"428",0,2,NA,NA,5.328,NA,0,2.708,2553,257.8,257,5341393190,3,NA,87.48,1830,"Afternoon Activity","0","Canoeing","2021-05-22T20:38:52Z",NA,0
"429",3,1,NA,NA,19.7244,NA,0,5.5283,1148,277.3,259,5331219678,0,NA,35.28,1009,"Afternoon Ride","0","Ride","2021-05-20T21:48:55Z",NA,30.4
"430",3,1,NA,NA,20.268,NA,0,5.101,982,277.3,259,5331112742,0,NA,30.6,906,"Afternoon Ride","0","Ride","2021-05-20T21:19:06Z",NA,31.7
"431",3,2,NA,NA,11.7792,NA,0,7.4645,2865,273.1,258.4,5325981536,0,NA,23.4,2281,"Afternoon Run","2","Run","2021-05-19T21:55:41Z",NA,7.3
"432",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5323426232,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-05-19T00:15:00Z",NA,0
"433",2,1,NA,NA,12.0312,NA,0,8.643,2890,280.5,258.5,5308782628,1,NA,38.88,2586,"Lunch Run","0","Run","2021-05-16T17:08:19Z",NA,43.9
"434",10,2,NA,NA,11.6748,NA,0,10.0004,4294,288.8,259.3,5287054832,2,NA,33.48,3084,"Afternoon Run","6","Run","2021-05-12T22:21:55Z",NA,57.1
"435",1,2,NA,NA,19.1916,NA,0,8.6197,1681,280.4,258.4,5282158790,1,NA,39.24,1617,"Night Ride","0","Ride","2021-05-12T03:05:33Z",NA,33.7
"436",0,1,NA,NA,0,NA,0,0,9000,NA,NA,5283905845,0,NA,0,9000,"Evening Activity","0","RockClimbing","2021-05-12T00:30:00Z",NA,0
"437",1,2,NA,NA,20.4516,NA,0,6.9076,1335,265.3,258.4,5281716188,1,NA,30.6,1216,"Evening Ride","0","Ride","2021-05-11T23:59:36Z",NA,11.3
"438",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5283902054,0,NA,0,7200,"MWC Night ","0","RockClimbing","2021-05-09T23:00:00Z",NA,0
"439",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5283899797,2,NA,0,10800,"Devil’s Lake","0","RockClimbing","2021-05-08T15:30:00Z",NA,0
"440",0,1,NA,NA,0,NA,0,0,4500,NA,NA,5256987581,0,NA,0,4500,"Morning Activity","0","RockClimbing","2021-05-07T12:15:00Z",NA,0
"441",0,1,NA,NA,6.498,NA,0,4.1258,2896,281.5,258.6,5248917719,2,NA,25.2,2286,"Post exam walk","0","Walk","2021-05-05T23:31:53Z",NA,42.9
"442",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5256985506,0,NA,0,7200,"Afternoon Activity","0","RockClimbing","2021-05-04T22:00:00Z",NA,0
"443",0,1,NA,NA,16.1712,NA,0,19.8362,5095,286.2,258.6,5232451834,0,NA,35.28,4416,"Afternoon Ride","0","Ride","2021-05-02T18:44:22Z",NA,111.3
"444",0,1,NA,NA,0,NA,0,0,9900,NA,NA,5230650502,0,NA,0,9900,"Gov Dodge","0","RockClimbing","2021-04-29T22:30:00Z",NA,0
"445",0,1,NA,NA,0,NA,0,0,4200,NA,NA,5212962276,0,NA,0,4200,"MWC Yoga","0","Yoga","2021-04-28T23:00:00Z",NA,0
"446",1,1,NA,NA,12.2724,NA,0,4.7937,1451,273,258.5,5209918285,0,NA,18.72,1406,"Afternoon Run","1","Run","2021-04-28T21:18:59Z",NA,27.7
"447",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5209795869,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-04-28T00:15:00Z",NA,0
"448",1,1,NA,NA,12.528,NA,0,7.1683,2344,280.5,258.5,5204148807,1,NA,24.12,2060,"Afternoon Run","0","Run","2021-04-27T20:43:40Z",NA,44.3
"449",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5199020680,0,NA,0,3600,"MWC Class at Summit","0","RockClimbing","2021-04-27T00:00:00Z",NA,0
"450",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5198389788,0,NA,0,10800,"Necedah","0","RockClimbing","2021-04-24T16:30:00Z",NA,0
"451",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5175619198,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-04-23T00:00:00Z",NA,0
"452",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5169872988,0,NA,0,3600,"MWC yoga ","0","Yoga","2021-04-21T23:00:00Z",NA,0
"453",6,1,NA,NA,12.9888,NA,0,7.2635,2237,277.3,258.5,5169311522,2,NA,36.72,2013,"Afternoon Run","6","Run","2021-04-21T21:38:01Z",NA,38.3
"454",0,1,NA,NA,0,NA,0,0,8400,NA,NA,5166902906,0,NA,0,8400,"Evening Activity","0","RockClimbing","2021-04-21T00:00:00Z",NA,0
"455",0,1,NA,NA,0,NA,0,0,5400,NA,NA,5157933931,1,NA,0,5400,"MWC class at Summit","0","RockClimbing","2021-04-20T00:00:00Z",NA,0
"456",15,2,NA,NA,21.7332,NA,0,19.0716,4161,289.3,258.7,5139356043,1,NA,40.68,3159,"Evening Ride","11","Ride","2021-04-17T00:18:15Z",NA,110.2
"457",2,2,NA,NA,23.49,NA,0,18.1988,3877,289.3,259.1,5139007472,0,NA,39.6,2789,"Afternoon Ride","2","Ride","2021-04-16T22:05:54Z",NA,111.8
"458",0,1,NA,NA,0,NA,0,0,3900,NA,NA,5134062201,0,NA,0,3900,"Afternoon Activity","0","Yoga","2021-04-15T22:30:00Z",NA,0
"459",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5128696477,1,NA,0,3600,"MWC yoga","0","Yoga","2021-04-14T23:05:53Z",NA,0
"460",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5127989191,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-04-14T00:15:00Z",NA,0
"461",1,1,NA,NA,19.8288,NA,0,7.2485,1318,280.4,259.3,5111932733,1,NA,27.36,1316,"Evening Ride","1","Ride","2021-04-12T01:45:07Z",NA,29.4
"462",0,1,NA,NA,0,NA,0,0,9000,NA,NA,5111947227,2,NA,0,9000,"MWC night ","0","RockClimbing","2021-04-11T23:00:00Z",NA,0
"463",1,1,NA,NA,21.9312,NA,0,7.0123,1176,265.3,258.4,5111563744,1,NA,29.52,1151,"Afternoon Ride","0","Ride","2021-04-11T22:41:24Z",NA,8.9
"464",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5111258193,0,NA,0,7200,"Afternoon Activity","0","RockClimbing","2021-04-10T18:00:00Z",NA,0
"465",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5111256607,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-04-09T00:15:00Z",NA,0
"466",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5111254832,0,NA,0,3600,"Afternoon Activity","0","Yoga","2021-04-08T22:30:00Z",NA,0
"467",0,1,NA,NA,0,NA,0,0,4500,NA,NA,5111253613,0,NA,0,4500,"Evening Activity","0","Yoga","2021-04-07T23:00:00Z",NA,0
"468",0,1,NA,NA,11.8368,NA,0,3.5578,1374,271.5,258.8,5087014536,0,NA,18.36,1082,"Afternoon Run","0","Run","2021-04-07T20:04:51Z",NA,9.6
"469",1,1,NA,NA,21.8232,NA,0,7.5353,1295,265.3,258.6,5082654240,0,NA,33.12,1243,"Night Ride","1","Ride","2021-04-07T02:24:40Z",NA,9.6
"470",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5111252050,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-04-07T00:00:00Z",NA,0
"471",0,2,NA,NA,22.7052,NA,0,7.4173,1194,265.3,258.4,5082194014,0,NA,38.88,1176,"Evening Ride","0","Ride","2021-04-06T23:39:23Z",NA,11.9
"472",0,1,NA,NA,0,NA,0,0,4500,NA,NA,5077145565,0,NA,0,4500,"MWC class at Summit","0","RockClimbing","2021-04-06T00:00:00Z",NA,0
"473",3,3,NA,NA,21.0924,NA,0,38.5166,10825,335.9,257.4,5070933031,1,NA,47.52,6574,"Afternoon Ride","3","Ride","2021-04-04T21:33:17Z",NA,258.6
"474",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5077144725,0,NA,0,10800,"Gov Dodge - sport + boulder","0","RockClimbing","2021-04-03T15:00:00Z",NA,0
"475",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5058139122,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-04-02T00:00:00Z",NA,0
"476",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5058378091,0,NA,0,3600,"Afternoon Activity","0","Yoga","2021-04-01T22:30:00Z",NA,0
"477",1,1,NA,NA,11.0844,NA,0,6.478,2516,281.3,258.8,5046713956,1,NA,18.72,2104,"Afternoon Run","0","Run","2021-03-31T22:17:55Z",NA,65.3
"478",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5052086668,1,NA,0,7200,"Evening Activity","0","RockClimbing","2021-03-31T00:00:00Z",NA,0
"479",1,1,NA,NA,10.8432,NA,0,9.612,3842,277,258.6,5034244589,2,NA,16.2,3191,"Run with Katie! ☺️","0","Run","2021-03-29T22:18:03Z",NA,36.9
"480",1,2,NA,NA,11.1744,NA,0,7.5923,3209,304.8,260.9,5028343823,1,NA,16.2,2446,"Afternoon Run","0","Run","2021-03-28T19:39:36Z",NA,76.7
"481",0,1,NA,NA,0,NA,0,0,8100,NA,NA,5028057628,1,NA,0,8100,"Afternoon Activity","0","RockClimbing","2021-03-27T19:00:00Z",NA,0
"482",0,1,NA,NA,6.6132,NA,0,3.7356,2033,281.3,259.9,5016046701,2,NA,21.6,2033,"Evening Walk","0","Walk","2021-03-26T23:05:53Z",NA,45.4
"483",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5011548717,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-03-26T00:05:00Z",NA,0
"484",0,1,NA,NA,0,NA,0,0,3600,NA,NA,5011097685,1,NA,0,3600,"Afternoon Activity","0","Yoga","2021-03-25T22:30:00Z",NA,0
"485",0,1,NA,NA,6.1812,NA,0,3.2735,1906,281.3,260.1,5009399383,0,NA,10.44,1906,"Lunch Walk","0","Walk","2021-03-25T17:39:28Z",NA,38.9
"486",10,2,NA,NA,11.2284,NA,0,9.4269,4057,276.6,259,5005354619,2,NA,18.72,3022,"Afternoon Run","2","Run","2021-03-24T22:28:48Z",NA,38
"487",0,1,NA,NA,0,NA,0,0,7200,NA,NA,5005742770,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-03-24T00:15:00Z",NA,0
"488",0,1,NA,NA,0,NA,0,0,1800,NA,NA,5005741669,0,NA,0,1800,"Afternoon Activity","0","Yoga","2021-03-23T22:00:00Z",NA,0
"489",0,1,NA,NA,4.8816,NA,0,6.8961,5771,280.7,258.4,4993578449,1,NA,14.04,5084,"More steps","0","Walk","2021-03-22T23:03:22Z",NA,22.8
"490",0,1,NA,NA,6.7716,NA,0,1.5668,833,277,263.2,4991812943,0,NA,27.36,833,"Afternoon Walk","0","Walk","2021-03-22T18:07:59Z",NA,20.4
"491",0,1,NA,NA,5.868,NA,0,5.3189,3336,281.3,260.9,4988409924,1,NA,11.52,3263,"Steps steps steps","0","Walk","2021-03-22T01:04:56Z",NA,59
"492",0,1,NA,NA,0,NA,0,0,10800,NA,NA,5005740383,0,NA,0,10800,"The Reserve!","0","RockClimbing","2021-03-21T15:00:57Z",NA,0
"493",0,2,NA,NA,10.962,NA,0,6.6989,2498,291.2,258.4,4980993777,1,NA,15.48,2200,"Afternoon Run","0","Run","2021-03-20T21:12:23Z",NA,84.5
"494",0,1,NA,NA,0,NA,0,0,5400,NA,NA,4974026282,1,NA,0,5400,"Evening Activity","0","RockClimbing","2021-03-19T00:15:00Z",NA,0
"495",0,1,NA,NA,0,NA,0,0,3600,NA,NA,4974023912,0,NA,0,3600,"Afternoon Activity","0","Yoga","2021-03-18T22:30:00Z",NA,0
"496",1,1,NA,NA,11.772,NA,0,5.0089,1602,281.3,258.5,4964251882,0,NA,16.92,1532,"Afternoon Run","0","Run","2021-03-17T20:26:35Z",NA,35.5
"497",0,1,NA,NA,0,NA,0,0,9000,NA,NA,4962773842,1,NA,0,9000,"Racing up the clay walls... ","0","RockClimbing","2021-03-17T00:00:00Z",NA,0
"498",0,1,NA,NA,0,NA,0,0,2400,NA,NA,4954024240,0,NA,0,2400,"Evening Activity","0","Yoga","2021-03-16T00:15:00Z",NA,0
"499",0,1,NA,NA,0,NA,0,0,8100,NA,NA,4948936453,2,NA,0,8100,"Madison Women Climbers night 🙂","0","RockClimbing","2021-03-14T23:00:00Z",NA,0
"500",0,1,NA,NA,0,NA,0,0,2400,NA,NA,4948935532,0,NA,0,2400,"Lunch Activity","0","Yoga","2021-03-14T16:00:00Z",NA,0
"501",0,1,NA,NA,11.826,NA,0,7.0403,2383,280.5,258.5,4936227054,3,NA,17.64,2143,"Afternoon Run","0","Run","2021-03-12T22:03:17Z",NA,44.4
"502",0,1,NA,NA,5.9868,NA,0,6.1327,3857,281.3,258,4926259940,2,NA,24.12,3688,"Gotta get those steps in","0","Walk","2021-03-10T21:40:54Z",NA,43.8
"503",0,1,NA,NA,0,NA,0,0,3600,NA,NA,4926777791,0,NA,0,3600,"Afternoon Activity","0","RockClimbing","2021-03-07T21:00:57Z",NA,0
"504",0,1,NA,NA,0,NA,0,0,9000,NA,NA,4926776898,0,NA,0,9000,"Afternoon Activity","0","RockClimbing","2021-03-06T21:00:00Z",NA,0
"505",0,1,NA,NA,0,NA,0,0,3600,NA,NA,4900386603,0,NA,0,3600,"Night Activity","0","RockClimbing","2021-03-06T03:00:00Z",NA,0
"506",0,1,NA,NA,0,NA,0,0,1500,NA,NA,4886742927,0,NA,0,1500,"Quick yoga","0","Yoga","2021-03-04T01:30:00Z",NA,0
"507",0,1,NA,NA,0,NA,0,0,7200,NA,NA,4886650929,1,NA,0,7200,"First day of climb a mile in March! ","0","RockClimbing","2021-03-03T01:15:00Z",NA,0
